windowID,windowStart,windowEnd,packetCount,avgPacketLength,stdPacketLength,uniqueSrcIPs,uniqueDstIPs,uniqueSrcPorts,uniqueDstPorts,tcpPacketCount,udpPacketCount,label
306,1770808959.809892,1770808964.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,alexa_continuousStream
307,1770808964.809892,1770808969.809892,471,778.7855626326964,721.3173016526496,4,4,3,3,416,55,alexa_continuousStream
308,1770808969.809892,1770808974.809892,7,209.14285714285714,266.60484402415284,2,2,2,2,5,0,alexa_continuousStream
309,1770808974.809892,1770808979.809892,486,929.2139917695473,705.9822253900685,2,2,2,2,486,0,alexa_continuousStream
310,1770808979.809892,1770808984.809892,61,77.11475409836065,96.97991172757652,2,2,2,2,5,56,alexa_continuousStream
311,1770808984.809892,1770808989.809892,421,909.9073634204276,711.0771162170497,3,2,2,3,421,0,alexa_continuousStream
312,1770808989.809892,1770808994.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,alexa_continuousStream
313,1770808994.809892,1770808999.809892,519,741.0809248554913,717.4839841904479,7,7,4,4,429,60,alexa_continuousStream
314,1770808999.809892,1770809004.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,alexa_continuousStream
315,1770809004.809892,1770809009.809892,411,914.69099756691,710.3127819397952,2,2,2,2,411,0,alexa_continuousStream
316,1770809009.809892,1770809014.809892,64,76.59375,94.69042605097037,2,2,2,2,6,58,alexa_continuousStream
317,1770809014.809892,1770809019.809892,399,939.1954887218045,706.1974910473039,3,2,2,3,399,0,alexa_continuousStream
318,1770809019.809892,1770809024.809892,9,185.0,236.4344518043003,3,3,4,4,7,0,alexa_continuousStream
319,1770809024.809892,1770809029.809892,429,844.060606060606,720.2706338855901,3,3,2,2,396,33,alexa_continuousStream
320,1770809029.809892,1770809034.809892,12,495.0833333333333,557.6025724365687,3,3,4,4,12,0,alexa_continuousStream
321,1770809034.809892,1770809039.809892,458,845.1746724890829,701.9270318517471,5,5,5,5,454,4,alexa_continuousStream
322,1770809039.809892,1770809044.809892,54,104.57407407407408,186.13452244879159,4,4,5,5,15,39,alexa_continuousStream
323,1770809044.809892,1770809049.809892,545,828.0330275229358,719.3056897993827,3,3,3,3,545,0,alexa_continuousStream
324,1770809049.809892,1770809054.809892,8,201.375,247.26384837716517,3,3,4,4,8,0,alexa_continuousStream
325,1770809054.809892,1770809059.809892,224,421.38839285714283,553.3320073499668,4,4,5,5,213,11,idle
326,1770809059.809892,1770809064.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
328,1770809069.809892,1770809074.809892,26,100.15384615384616,147.00386180170707,2,2,2,2,5,21,idle
329,1770809074.809892,1770809079.809892,589,887.1290322580645,714.8969767763698,5,4,3,4,587,2,idle
330,1770809079.809892,1770809084.809892,151,770.6953642384105,679.5833330639933,4,4,5,5,149,0,idle
331,1770809084.809892,1770809089.809892,35,60.0,0.0,2,2,0,0,0,35,idle
332,1770809089.809892,1770809094.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
334,1770809099.809892,1770809104.809892,51,80.47058823529412,105.9058738580966,2,2,2,2,5,46,idle
335,1770809104.809892,1770809109.809892,8,227.125,323.04685087018396,2,2,2,2,8,0,idle
336,1770809109.809892,1770809114.809892,8,201.375,247.26384837716517,3,3,4,4,8,0,idle
337,1770809114.809892,1770809119.809892,28,65.42857142857143,10.101076478858381,4,4,3,3,14,14,idle
338,1770809119.809892,1770809124.809892,7,220.0,260.0839608024045,3,2,2,2,5,0,idle
340,1770809129.809892,1770809134.809892,62,140.41935483870967,232.42199808327,5,5,5,5,29,33,idle
341,1770809134.809892,1770809139.809892,3,85.0,43.30127018922193,1,1,1,1,1,0,idle
342,1770809139.809892,1770809144.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,idle
343,1770809144.809892,1770809149.809892,175,247.30285714285714,403.9137764237477,4,4,5,5,130,45,idle
344,1770809149.809892,1770809154.809892,388,154.58505154639175,74.3292172757403,3,3,4,4,388,0,alexa_wakeWord
346,1770809159.809892,1770809164.809892,59,77.69491525423729,98.58485828992416,2,2,2,2,5,54,idle
347,1770809164.809892,1770809169.809892,1,135.0,,1,1,1,1,1,0,idle
348,1770809169.809892,1770809174.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,idle
349,1770809174.809892,1770809179.809892,54,60.0,0.0,2,2,0,0,0,54,idle
350,1770809179.809892,1770809184.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
352,1770809189.809892,1770809194.809892,61,77.11475409836065,96.97991172757652,2,2,2,2,5,56,idle
353,1770809194.809892,1770809199.809892,1,135.0,,1,1,1,1,1,0,idle
354,1770809199.809892,1770809204.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,idle
355,1770809204.809892,1770809209.809892,58,60.0,0.0,2,2,0,0,0,54,idle
356,1770809209.809892,1770809214.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
358,1770809219.809892,1770809224.809892,76,107.01315789473684,144.93662922542416,4,4,4,4,22,54,idle
360,1770809229.809892,1770809234.809892,8,210.0,243.03438910103705,3,3,4,4,8,0,idle
361,1770809234.809892,1770809239.809892,58,60.775862068965516,5.167520371286291,3,3,2,2,2,56,idle
362,1770809239.809892,1770809244.809892,7,266.85714285714283,271.1349163371307,3,3,4,4,7,0,idle
363,1770809244.809892,1770809249.809892,6,358.0,568.2270672891252,2,2,2,2,6,0,idle
364,1770809249.809892,1770809254.809892,382,302.89005235602093,441.1874914114746,3,3,4,4,325,57,alexa_mediumResponse
365,1770809254.809892,1770809259.809892,11,193.36363636363637,313.8637515634046,2,2,2,2,9,0,alexa_mediumResponse
366,1770809259.809892,1770809264.809892,8,201.375,247.26384837716517,3,3,4,4,8,0,idle
367,1770809264.809892,1770809269.809892,58,60.0,0.0,2,2,0,0,0,58,idle
368,1770809269.809892,1770809274.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
370,1770809279.809892,1770809284.809892,55,78.98181818181818,102.04909691819027,2,2,2,2,5,50,idle
371,1770809284.809892,1770809289.809892,1,135.0,,1,1,1,1,1,0,idle
372,1770809289.809892,1770809294.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,idle
373,1770809294.809892,1770809299.809892,87,74.50574712643679,20.030136343402944,5,5,0,0,0,57,idle
374,1770809299.809892,1770809304.809892,17,165.2941176470588,200.8282116343102,3,3,4,4,15,0,idle
376,1770809309.809892,1770809314.809892,64,137.875,310.28305050158866,3,3,4,4,14,50,idle
377,1770809314.809892,1770809319.809892,9,220.44444444444446,314.25471798809605,2,2,2,2,9,0,idle
378,1770809319.809892,1770809324.809892,10,171.3,226.1921749309644,4,3,4,5,10,0,idle
379,1770809324.809892,1770809329.809892,58,60.775862068965516,5.16752037128629,3,3,2,2,2,56,idle
380,1770809329.809892,1770809334.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
382,1770809339.809892,1770809344.809892,53,79.69811320754717,103.92389687904034,2,2,2,2,5,48,idle
383,1770809344.809892,1770809349.809892,1,135.0,,1,1,1,1,1,0,idle
384,1770809349.809892,1770809354.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,idle
385,1770809354.809892,1770809359.809892,154,251.3116883116883,436.27903045128147,3,3,4,4,102,50,idle
386,1770809359.809892,1770809364.809892,202,244.72277227722773,329.9004106868931,3,3,4,4,202,0,alexa_shortResponse
388,1770809369.809892,1770809374.809892,62,76.83870967741936,96.20626637652593,2,2,2,2,5,57,idle
389,1770809374.809892,1770809379.809892,1,135.0,,1,1,1,1,1,0,idle
390,1770809379.809892,1770809384.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,idle
391,1770809384.809892,1770809389.809892,11,60.0,0.0,2,2,0,0,0,11,idle
392,1770809389.809892,1770809394.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
394,1770809399.809892,1770809404.809892,63,76.57142857142857,95.4508342087804,2,2,2,2,5,58,idle
396,1770809409.809892,1770809414.809892,8,210.0,243.03438910103705,3,3,4,4,8,0,idle
397,1770809414.809892,1770809419.809892,55,60.81818181818182,5.305800142439889,3,3,2,2,2,49,idle
398,1770809419.809892,1770809424.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
399,1770809424.809892,1770809429.809892,7,244.85714285714286,358.53285696545237,2,2,2,2,7,0,idle
400,1770809429.809892,1770809434.809892,57,78.3157894736842,100.27215784602302,2,2,2,2,5,52,idle
402,1770809439.809892,1770809444.809892,278,229.05755395683454,327.0442129945141,3,3,4,4,278,0,alexa_longResponse
403,1770809444.809892,1770809449.809892,243,453.12757201646093,592.9199318977235,3,3,2,2,187,56,alexa_longResponse
404,1770809449.809892,1770809454.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,alexa_longResponse
405,1770809454.809892,1770809459.809892,6,240.0,299.5716942569842,2,2,2,2,6,0,alexa_longResponse
406,1770809459.809892,1770809464.809892,67,76.5223880597015,92.60675382938781,3,3,4,4,9,56,idle
407,1770809464.809892,1770809469.809892,1,135.0,,1,1,1,1,1,0,idle
408,1770809469.809892,1770809474.809892,7,220.71428571428572,260.4583871342434,3,3,4,4,7,0,idle
409,1770809474.809892,1770809479.809892,58,60.0,0.0,2,2,0,0,0,58,idle
410,1770809479.809892,1770809484.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
411,1770809484.809892,1770809489.809892,4,75.75,19.5,2,2,2,2,4,0,idle
412,1770809489.809892,1770809494.809892,59,77.69491525423729,98.58485828992416,2,2,2,2,5,54,idle
414,1770809499.809892,1770809504.809892,8,210.0,243.03438910103705,3,3,4,4,8,0,idle
415,1770809504.809892,1770809509.809892,63,60.714285714285715,4.959281202561813,3,3,2,2,2,59,idle
416,1770809509.809892,1770809514.809892,12,254.83333333333334,321.52105355448793,3,3,4,4,12,0,idle
418,1770809519.809892,1770809524.809892,62,76.83870967741936,96.20626637652593,2,2,2,2,5,57,idle
420,1770809529.809892,1770809534.809892,8,210.0,243.03438910103705,3,3,4,4,8,0,idle
421,1770809534.809892,1770809539.809892,56,60.0,0.0,2,2,0,0,0,56,idle
422,1770809539.809892,1770809544.809892,5,268.8,301.7394571480501,2,2,2,2,5,0,idle
424,1770809549.809892,1770809554.809892,26,100.15384615384616,147.00386180170707,2,2,2,2,5,21,idle
426,1770809559.809892,1770809564.809892,8,210.0,243.03438910103705,3,3,4,4,8,0,idle
19954,1770907199.809892,1770907204.809892,210,78.21904761904761,99.97616758614541,2,2,3,3,20,190,idle
19955,1770907204.809892,1770907209.809892,241,60.64730290456431,6.826730777761285,3,3,2,2,3,238,idle
19956,1770907209.809892,1770907214.809892,245,64.44081632653061,48.5973921514421,3,3,4,4,7,236,idle
19957,1770907214.809892,1770907219.809892,229,60.0,0.0,2,2,0,0,0,229,idle
19958,1770907219.809892,1770907224.809892,219,64.76255707762557,51.33822247613705,2,2,2,2,5,214,idle
19959,1770907224.809892,1770907229.809892,157,60.0,0.0,2,2,0,0,0,157,idle
19960,1770907229.809892,1770907234.809892,639,146.29107981220656,229.5202228445245,3,3,4,4,394,245,alexa_wakeWord
19961,1770907234.809892,1770907239.809892,357,111.61624649859944,182.20144446332836,3,3,2,2,134,223,alexa_wakeWord
19962,1770907239.809892,1770907244.809892,228,64.57456140350877,50.318795695518325,2,2,2,2,5,223,idle
19963,1770907244.809892,1770907249.809892,208,60.0,0.0,2,2,0,0,0,208,idle
19964,1770907249.809892,1770907254.809892,223,64.68161434977578,50.941867355196045,2,2,2,2,5,218,idle
19965,1770907254.809892,1770907259.809892,225,60.0,0.0,2,2,0,0,0,225,idle
19966,1770907259.809892,1770907264.809892,234,64.51282051282051,49.73321363828886,2,2,3,3,7,227,idle
19967,1770907264.809892,1770907269.809892,247,60.63157894736842,6.743703381797631,3,3,2,2,3,244,idle
19968,1770907269.809892,1770907274.809892,501,155.28343313373253,263.596091596575,3,3,4,4,251,248,alexa_command
19969,1770907274.809892,1770907279.809892,225,60.0,0.0,2,2,0,0,0,225,idle
19970,1770907279.809892,1770907284.809892,238,64.38655462184875,49.316614097624,2,2,2,2,5,233,idle
19971,1770907284.809892,1770907289.809892,235,60.0,0.0,2,2,0,0,0,235,idle
19972,1770907289.809892,1770907294.809892,309,106.10355987055016,213.58713272692003,7,7,7,7,70,239,idle
19973,1770907294.809892,1770907299.809892,190,60.82105263157895,7.683527281053719,3,3,2,2,3,187,idle
19974,1770907299.809892,1770907304.809892,147,67.40816326530613,62.72813215010995,3,3,4,4,7,140,idle
19975,1770907304.809892,1770907309.809892,190,60.0,0.0,2,2,0,0,0,190,idle
19976,1770907309.809892,1770907314.809892,515,155.48543689320388,254.40130619348403,3,3,4,4,315,200,alexa_longResponse
19977,1770907314.809892,1770907319.809892,418,304.7870813397129,484.6985368074754,3,3,2,2,190,226,alexa_longResponse
19978,1770907319.809892,1770907324.809892,232,64.5,49.94785159331559,2,2,2,2,5,227,alexa_longResponse
19979,1770907324.809892,1770907329.809892,238,65.24369747899159,52.28653066731956,3,3,2,2,11,227,alexa_longResponse
19980,1770907329.809892,1770907334.809892,192,65.4375,54.88289532224845,2,2,2,2,5,187,idle
19981,1770907334.809892,1770907339.809892,221,60.0,0.0,2,2,0,0,0,221,idle
19982,1770907339.809892,1770907344.809892,238,70.76470588235294,93.14583691568428,3,3,4,4,12,226,idle
19983,1770907344.809892,1770907349.809892,212,60.0,0.0,2,2,0,0,0,212,idle
19984,1770907349.809892,1770907354.809892,246,64.2439024390244,48.51102823716662,2,2,2,2,5,241,idle
19985,1770907354.809892,1770907359.809892,219,67.37899543378995,62.732267254974296,3,3,4,4,8,211,idle
19986,1770907359.809892,1770907364.809892,243,64.29629629629629,48.808474854587026,2,2,2,2,5,236,idle
19987,1770907364.809892,1770907369.809892,238,66.1344537815126,59.87277994541734,2,2,2,2,5,233,idle
19988,1770907369.809892,1770907374.809892,239,64.36820083682008,49.21371667466586,2,2,2,2,5,234,idle
19989,1770907374.809892,1770907379.809892,195,67.48717948717949,66.09937527773461,2,2,2,2,5,190,idle
19990,1770907379.809892,1770907384.809892,237,64.40506329113924,49.42015962787132,2,2,2,2,5,232,idle
19991,1770907384.809892,1770907389.809892,189,68.55026455026454,67.47776515136863,3,3,4,4,8,181,idle
19992,1770907389.809892,1770907394.809892,528,182.80113636363637,316.02875028136106,4,4,5,5,280,248,alexa_shortResponse
19993,1770907394.809892,1770907399.809892,206,72.3883495145631,84.68348334479958,3,3,4,4,13,193,idle
19994,1770907399.809892,1770907404.809892,271,86.380073800738,149.15994215008513,4,4,4,4,41,230,idle
19995,1770907404.809892,1770907409.809892,182,60.0,0.0,2,2,0,0,0,180,idle
19996,1770907409.809892,1770907414.809892,182,65.73626373626374,56.36333104524338,2,2,2,2,5,177,idle
19997,1770907414.809892,1770907419.809892,280,67.75,32.73267962468375,7,7,4,4,14,236,idle
19998,1770907419.809892,1770907424.809892,439,184.30296127562642,261.6717536056317,3,3,4,4,355,84,alexa_wakeWord
19999,1770907424.809892,1770907429.809892,196,117.41326530612245,68.52704970358761,3,3,2,2,135,61,alexa_wakeWord
20000,1770907429.809892,1770907434.809892,5,268.8,301.2502282156812,2,2,2,2,5,0,idle
20002,1770907439.809892,1770907444.809892,79,108.37974683544304,172.16690648064332,2,2,4,4,21,58,idle
20003,1770907444.809892,1770907449.809892,3,112.0,39.83716857408418,2,2,2,2,3,0,idle
20004,1770907449.809892,1770907454.809892,7,209.14285714285714,266.235753028169,2,2,2,2,5,0,idle
20005,1770907454.809892,1770907459.809892,275,211.40727272727273,332.10893464714513,3,3,4,4,219,56,idle
20006,1770907459.809892,1770907464.809892,285,604.3157894736842,671.110252006633,5,5,5,5,283,2,alexa_continuousStream
20007,1770907464.809892,1770907469.809892,36,994.9166666666666,855.1170137138292,2,2,2,2,36,0,alexa_continuousStream
20008,1770907469.809892,1770907474.809892,96,336.0416666666667,617.8127959804594,3,3,4,4,40,56,alexa_continuousStream
20009,1770907474.809892,1770907479.809892,56,681.125,812.2900525954103,3,4,3,3,53,3,alexa_continuousStream
20010,1770907479.809892,1770907484.809892,52,710.6538461538462,826.0474013037043,4,5,5,5,51,1,alexa_continuousStream
20011,1770907484.809892,1770907489.809892,99,399.7878787878788,662.1181883635135,3,3,2,2,47,52,alexa_continuousStream
20012,1770907489.809892,1770907494.809892,39,716.5641025641025,826.2407191889564,3,4,4,4,38,1,alexa_continuousStream
20013,1770907494.809892,1770907499.809892,52,707.4807692307693,831.4812082199611,2,2,2,2,50,0,alexa_continuousStream
20014,1770907499.809892,1770907504.809892,111,364.34234234234236,650.3925597178074,3,3,5,5,51,60,alexa_continuousStream
20015,1770907504.809892,1770907509.809892,36,746.25,849.1161581315009,3,3,3,3,36,0,alexa_continuousStream
20016,1770907509.809892,1770907514.809892,63,731.0793650793651,805.0103445856536,4,4,5,5,63,0,alexa_continuousStream
20017,1770907514.809892,1770907519.809892,106,368.79245283018867,662.8166264687769,3,3,2,2,44,62,alexa_continuousStream
20018,1770907519.809892,1770907524.809892,51,723.6470588235294,828.8964187045185,4,3,4,4,49,0,alexa_continuousStream
20019,1770907524.809892,1770907529.809892,35,787.4857142857143,848.4744570119249,2,2,2,2,35,0,alexa_continuousStream
20020,1770907529.809892,1770907534.809892,135,334.2518518518518,601.6574708392594,5,5,8,8,75,60,alexa_continuousStream
20021,1770907534.809892,1770907539.809892,50,717.64,807.5846517832781,3,3,3,3,48,0,alexa_continuousStream
20022,1770907539.809892,1770907544.809892,43,689.2325581395348,795.8227499832603,3,3,5,5,43,0,alexa_continuousStream
20023,1770907544.809892,1770907549.809892,101,402.2772277227723,678.5980418305359,3,3,2,2,50,51,alexa_continuousStream
20024,1770907549.809892,1770907554.809892,89,484.75280898876406,673.1209245829,7,7,8,8,87,2,alexa_continuousStream
20025,1770907554.809892,1770907559.809892,43,842.4418604651163,855.4313949927916,2,2,2,2,43,0,alexa_continuousStream
20026,1770907559.809892,1770907564.809892,60,574.7333333333333,745.3709772893701,3,3,5,5,49,11,alexa_continuousStream
20027,1770907564.809892,1770907569.809892,216,394.18055555555554,566.3923857979752,4,6,5,5,207,9,alexa_continuousStream
20028,1770907569.809892,1770907574.809892,57,679.140350877193,799.9534682582769,4,4,6,6,57,0,alexa_continuousStream
20029,1770907574.809892,1770907579.809892,100,387.32,678.1047098905578,3,3,2,2,42,58,alexa_continuousStream
20030,1770907579.809892,1770907584.809892,40,699.675,822.5329355887246,3,3,4,4,40,0,idle
20031,1770907584.809892,1770907589.809892,46,771.5652173913044,855.6434785112551,2,2,2,2,44,0,idle
20032,1770907589.809892,1770907594.809892,429,666.06993006993,705.2309622043196,6,6,6,6,367,62,idle
20033,1770907594.809892,1770907599.809892,450,208.66,302.259556671264,5,5,4,4,448,2,alexa_wakeWord
20034,1770907599.809892,1770907604.809892,92,460.8478260869565,661.5264887137532,4,4,5,5,92,0,idle
20035,1770907604.809892,1770907609.809892,111,355.44144144144144,650.515679144207,3,4,2,2,48,63,idle
20036,1770907609.809892,1770907614.809892,44,827.9318181818181,847.22648457975,3,4,4,4,43,1,idle
20037,1770907614.809892,1770907619.809892,46,665.5217391304348,803.7570041617868,2,3,2,2,45,1,idle
20038,1770907619.809892,1770907624.809892,111,364.4054054054054,650.3647980295141,3,4,4,4,49,62,idle
20039,1770907624.809892,1770907629.809892,54,766.8333333333334,798.2050322974076,3,3,3,3,52,0,idle
20040,1770907629.809892,1770907634.809892,9,176.66666666666666,238.04778931970782,3,3,5,5,9,0,idle
20041,1770907634.809892,1770907639.809892,59,60.32203389830509,2.4735893086356535,2,3,0,0,0,59,idle
20042,1770907639.809892,1770907644.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20044,1770907649.809892,1770907654.809892,63,76.47619047619048,94.92439387741905,2,2,2,2,5,58,idle
20045,1770907654.809892,1770907659.809892,123,309.4146341463415,453.33821787280004,4,4,5,5,123,0,idle
20046,1770907659.809892,1770907664.809892,242,306.05785123966945,394.97870728934384,4,4,5,5,242,0,alexa_mediumResponse
20047,1770907664.809892,1770907669.809892,63,83.12698412698413,135.89280548540196,3,3,2,2,10,53,alexa_mediumResponse
20048,1770907669.809892,1770907674.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20050,1770907679.809892,1770907684.809892,63,76.47619047619048,94.92439387741905,2,2,2,2,5,58,idle
20051,1770907684.809892,1770907689.809892,4,100.5,39.83716857408418,2,2,2,2,4,0,idle
20052,1770907689.809892,1770907694.809892,352,112.36079545454545,190.49543427971363,3,5,7,7,44,29,idle
20053,1770907694.809892,1770907699.809892,394,237.39593908629442,361.472104067645,4,5,4,4,322,72,alexa_shortResponse
20054,1770907699.809892,1770907704.809892,11,252.54545454545453,284.7923326342771,3,3,4,4,11,0,alexa_shortResponse
20055,1770907704.809892,1770907709.809892,1,144.0,,1,1,0,0,0,1,idle
20056,1770907709.809892,1770907714.809892,65,75.96923076923076,93.47342022447631,2,2,2,2,5,60,idle
20057,1770907714.809892,1770907719.809892,45,108.08888888888889,69.35508837012813,6,6,4,4,13,2,idle
20058,1770907719.809892,1770907724.809892,6,247.0,273.1314701750789,2,3,2,2,5,1,idle
20059,1770907724.809892,1770907729.809892,577,292.80762564991335,399.996839498033,3,3,4,4,517,60,alexa_longResponse
20060,1770907729.809892,1770907734.809892,13,217.69230769230768,230.79586384775348,3,3,4,4,13,0,alexa_longResponse
20062,1770907739.809892,1770907744.809892,64,93.84375,134.88928072888356,3,3,4,4,15,49,idle
20063,1770907744.809892,1770907749.809892,6,87.0,37.27733896082176,2,2,2,2,4,0,idle
20064,1770907749.809892,1770907754.809892,7,214.71428571428572,261.3310252570574,3,3,4,4,7,0,idle
20065,1770907754.809892,1770907759.809892,51,60.0,0.0,2,2,0,0,0,51,idle
20066,1770907759.809892,1770907764.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20068,1770907769.809892,1770907774.809892,121,279.31404958677683,471.17151924852607,3,3,4,4,65,56,idle
20069,1770907774.809892,1770907779.809892,302,228.0430463576159,302.84479781363575,2,2,2,2,302,0,alexa_shortResponse
20070,1770907779.809892,1770907784.809892,13,222.92307692307693,269.8467038704449,3,3,4,4,11,0,idle
20071,1770907784.809892,1770907789.809892,60,60.0,0.0,2,2,0,0,0,60,idle
20072,1770907789.809892,1770907794.809892,8,196.875,247.2652927525414,3,3,4,4,8,0,idle
20073,1770907794.809892,1770907799.809892,8,253.5,414.71263717009083,2,2,2,2,8,0,idle
20074,1770907799.809892,1770907804.809892,18,117.66666666666667,174.20474768974313,2,2,2,2,5,13,idle
20075,1770907804.809892,1770907809.809892,4,100.5,39.83716857408418,2,2,2,2,4,0,idle
20076,1770907809.809892,1770907814.809892,7,208.28571428571428,265.1544922529218,2,2,2,2,5,0,idle
20077,1770907814.809892,1770907819.809892,50,60.0,0.0,2,2,0,0,0,50,idle
20078,1770907819.809892,1770907824.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20080,1770907829.809892,1770907834.809892,60,78.65,97.19364298804801,3,3,4,4,10,50,idle
20081,1770907834.809892,1770907839.809892,192,260.8177083333333,375.5494307980393,3,3,4,4,190,0,idle
20082,1770907839.809892,1770907844.809892,313,151.13099041533548,74.77161014684538,4,4,5,5,313,0,alexa_wakeWord
20083,1770907844.809892,1770907849.809892,54,60.0,0.0,2,2,0,0,0,54,idle
20084,1770907849.809892,1770907854.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20086,1770907859.809892,1770907864.809892,62,76.74193548387096,95.6756706289057,2,2,2,2,5,57,idle
20087,1770907864.809892,1770907869.809892,101,352.3168316831683,493.2695395155282,3,3,4,4,101,0,idle
20088,1770907869.809892,1770907874.809892,215,337.6093023255814,419.1484423631946,3,3,4,4,213,0,alexa_mediumResponse
20089,1770907874.809892,1770907879.809892,66,80.9090909090909,132.77983249004313,3,3,2,2,8,58,alexa_mediumResponse
20090,1770907879.809892,1770907884.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20092,1770907889.809892,1770907894.809892,61,77.01639344262296,96.44506066552064,2,2,2,2,5,56,idle
20093,1770907894.809892,1770907899.809892,4,100.5,39.83716857408418,2,2,2,2,4,0,idle
20094,1770907899.809892,1770907904.809892,7,208.28571428571428,265.1544922529218,2,2,2,2,5,0,idle
20095,1770907904.809892,1770907909.809892,59,60.0,0.0,2,2,0,0,0,59,idle
20096,1770907909.809892,1770907914.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20098,1770907919.809892,1770907924.809892,65,75.96923076923076,93.47342022447631,2,2,2,2,5,60,idle
20099,1770907924.809892,1770907929.809892,3,112.0,39.83716857408418,2,2,2,2,3,0,idle
20100,1770907929.809892,1770907934.809892,11,158.45454545454547,216.95454069291273,3,3,4,4,7,0,idle
20101,1770907934.809892,1770907939.809892,57,60.0,0.0,2,2,0,0,0,57,idle
20102,1770907939.809892,1770907944.809892,97,373.8144329896907,545.7038140843306,3,3,4,4,97,0,idle
20103,1770907944.809892,1770907949.809892,449,339.57683741648106,449.67739328737173,2,2,2,2,449,0,alexa_longResponse
20104,1770907949.809892,1770907954.809892,27,98.44444444444444,143.56138685200764,2,2,2,2,5,22,alexa_longResponse
20105,1770907954.809892,1770907959.809892,11,173.45454545454547,226.4691429914299,2,2,2,2,11,0,alexa_longResponse
20106,1770907959.809892,1770907964.809892,7,208.28571428571428,265.1544922529218,2,2,2,2,5,0,idle
20107,1770907964.809892,1770907969.809892,56,60.0,0.0,2,2,0,0,0,56,idle
20108,1770907969.809892,1770907974.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20110,1770907979.809892,1770907984.809892,65,75.96923076923076,93.47342022447631,2,2,2,2,5,60,idle
20111,1770907984.809892,1770907989.809892,3,112.0,39.83716857408418,2,2,2,2,3,0,idle
20112,1770907989.809892,1770907994.809892,7,208.28571428571428,265.1544922529218,2,2,2,2,5,0,idle
20113,1770907994.809892,1770907999.809892,56,60.0,0.0,2,2,0,0,0,56,idle
20114,1770907999.809892,1770908004.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20115,1770908004.809892,1770908009.809892,213,251.1032863849765,362.352141137957,3,3,4,4,213,0,idle
20116,1770908009.809892,1770908014.809892,568,348.0404929577465,461.0526489400553,3,3,4,4,508,60,alexa_longResponse
20117,1770908014.809892,1770908019.809892,46,107.17391304347827,68.86034315847826,6,6,4,4,14,2,alexa_longResponse
20118,1770908019.809892,1770908024.809892,9,180.33333333333334,236.37840425893395,3,3,4,4,7,0,alexa_longResponse
20119,1770908024.809892,1770908029.809892,63,77.23809523809524,100.35673696557637,3,3,2,2,7,56,alexa_longResponse
20120,1770908029.809892,1770908034.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20121,1770908034.809892,1770908039.809892,30,291.4,428.2425674214604,3,3,2,2,28,2,idle
20122,1770908039.809892,1770908044.809892,63,76.47619047619048,94.92439387741905,2,2,2,2,5,58,idle
20123,1770908044.809892,1770908049.809892,3,112.0,39.83716857408418,2,2,2,2,3,0,idle
20124,1770908049.809892,1770908054.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20125,1770908054.809892,1770908059.809892,56,60.0,0.0,2,2,0,0,0,56,idle
20126,1770908059.809892,1770908064.809892,5,267.6,300.11381174481124,2,2,2,2,5,0,idle
20128,1770908069.809892,1770908074.809892,62,76.74193548387096,95.6756706289057,2,2,2,2,5,57,idle
20129,1770908074.809892,1770908079.809892,285,352.10877192982457,488.2918979090554,3,3,4,4,285,0,alexa_command
20130,1770908079.809892,1770908084.809892,7,208.28571428571428,265.1544922529218,2,2,2,2,5,0,idle
20131,1770908084.809892,1770908089.809892,56,60.0,0.0,2,2,0,0,0,56,idle
20132,1770908089.809892,1770908094.809892,5,268.0,300.4920964018854,2,2,2,2,5,0,idle
